NUTS2,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
FRI3,32669.26,34013.19,35483.97,36618.81,38300.88,39179.99,40802.73,43123.67,43381.07,42441.72,43233.84,45075.17,46188.35,46601.83,47541.51,48066.85,48386.93,49747.57,51198.32,52775.26,51214.73,54678.59
FRJ1,43300,45737.42,47392.02,49905.81,52554.45,54746.58,57974.43,60768.43,62585.64,61847.07,63160.87,65758.11,66272.92,66460.3,67525.36,68924.11,70222.54,72080.16,74035.66,76643.58,74968.08,81516.86
FRJ2,53687.69,57647.9,59938.55,61752,64878.06,68585.06,73905.91,75358.75,77400.34,76673.49,77065.76,80747.16,83600.87,85486.29,88071.51,90597.84,92649.28,94835.52,98518.39,101647.17,94831.73,101732.8
FRK1,26006.11,26693.3,27537.14,28224.62,29524.11,30367.74,31436.89,33007.81,32910.4,31916.6,32014.86,33704.86,33876.33,34535.36,35017.42,35817.58,36097.44,37969.16,38866.02,39936.44,38570.57,41119.79
FRK2,140451.43,146009.65,148957.89,152904.08,162706.72,168250.18,178293.27,185879.47,193691.81,186744.98,192370.3,200899.64,203135.28,205375.5,208929.13,214100.76,219762.25,226355.39,235343.03,242311.15,232974.98,247813.85
FRL0,100460.14,105808.17,108941.4,113032.95,119742.07,125581.12,132127.83,136885.85,139190.67,136878.84,143060.22,145947.41,150183.6,149878.66,152003.96,155027.51,157144.45,161647.29,165988.81,170235.75,162514.13,191454.93
FRM0,4734.35,5032.68,5184.45,5426.29,5712.47,6071.82,6508.85,6672.76,7275.85,7486.33,7589.23,7984.8,8091.4,8217.33,8343.02,8617.44,8736.69,9057.7,9395.38,9631.4,9042.58,10139.36
FRY1,5496.41,5886.66,6133.84,6589.15,6871.73,7353.14,7780.96,8008.86,8423.78,8016.72,8365.91,8635.89,8776.09,8812.19,9002.82,9166.78,9332.31,9381.53,9566.8,9854,9396,9731
FRY2,5338.44,5699.78,5914.98,6244.84,6596.81,6973.94,7340.12,7588.5,7917.72,7618.89,7900.87,8142.88,8247.49,8274.72,8506.13,8672.5,8650.38,8786.29,8896.26,8872.7,8650.82,8987.89
FRY3,1952.98,2270.45,2436.66,2403.19,2553.87,2685.85,2906.42,2979.8,3133.33,3249.2,3384.58,3572.14,3782.62,3856,3964.46,3993.34,4131.28,4127.28,4352.96,4430.51,4275.04,4449.5
FRY4,9552.01,10284.76,10993.31,11634.21,12442,13282.14,14178.58,15172,15850.68,15259.35,15366.22,16072.59,16381.33,16528.23,16973.35,17554.67,18065.03,18555.37,18822.23,19366.54,19032.48,20411.8
FRY5,557.14,601.92,637.16,721.67,821.05,919.9,1060.69,1141.89,1334.3,1330.12,1431.97,1495.56,1582.53,1701.94,1854.92,2079.41,2208.17,2419.82,2450.77,2678.67,2788.37,3102.84
HR02,5287,5793.24,6377.73,6563.2,7051.23,7475.49,8431.16,9000.94,9940.73,9340.25,8946.4,8947.39,8661.29,8571.1,8233.17,8474.61,8793.99,9018.06,9408.97,9899.77,9331.86,10737.7
HR03,7365.55,7993.8,8804.95,9838.14,10956.78,11813.46,12911.69,14412.29,15573.31,14523.49,14450.83,14394.18,14162.71,14112.75,14152.5,14515.83,15272.16,16248.18,17071.71,17825.43,15170.21,18173.55
HR05,6975.75,7878.57,8677.65,9560.71,10511.51,11820.46,13081.09,14214.77,15637.42,14806.47,15845.88,15628.53,15289.4,15019.08,14995.48,15458.98,16105.4,17088.73,18144.92,19252.26,17686.45,20041.46
HR06,3996.64,4266.05,4900.85,5063.67,5298.5,5735.78,6211.93,6817.05,7439.34,7022.17,6618.64,6679.11,6603.8,6829.92,6703.02,6911.32,7277.37,7741.88,8251.28,8794.86,8354.6,9502.39
ITC1,99693.14,104025.68,107464.89,111566.88,115980.42,119156.81,123909.96,128008.29,128396.71,119814.09,124550.6,127658.9,123364.91,124536.96,124277.62,126868.33,130070.95,134450.31,137202.41,137773.32,126659.44,138948.79
ITC2,3441,3625.8,3757.05,4040.76,4158.25,4295.92,4454.09,4578.35,4730.28,4528.49,4737.8,4838.8,4879.29,4680.43,4643.64,4653.42,4610.66,4776.15,4823.93,4860.99,4458.79,4777.11
ITC3,36569.67,38820.11,39259.45,40888.49,42451.55,43691.96,45033.18,47582.14,48657.52,46305.02,46095.03,47152.06,46307.27,45756.25,46573.51,47179.51,48068.02,49129.73,49293.35,50105.22,45221.63,49417.16
ITC4,259861.46,273359.12,285311.63,294774.47,304986.85,313487.64,323237.6,336925.84,349924.16,334011.08,349558.26,357748.38,351389.95,348117.43,355346.81,362329.59,373037.53,383032.58,393500.34,397959.74,372986.08,414200.71
ITF1,24106.84,25289.99,25809.1,26245.23,26353.03,27686.46,28986.61,30209.08,31015.94,29899.38,30810.88,32245.31,32213.29,31695.39,31656.84,31863.76,31954.43,32809.52,32969.03,33169.52,30577.05,33451.01
ITF2,5422.14,5698.15,5833.97,5949.02,6191.92,6343.79,6748.77,7015.45,6901.47,6723.9,6688.44,6700.01,6490.27,6078.4,6009.55,6128.39,6179.32,6325.46,6442.67,6576.39,6136.66,6649.33
ITF3,83026.63,87679.11,91378.14,93388.35,96469.94,99020.38,102748.13,106354.74,106809.07,103917.99,102910.28,102994.61,102632.59,100834.8,101232.96,103763.76,105498.56,107717.1,109119.26,111173.73,102700.77,111521.7
ITF4,57741.18,60256.97,61762.07,63357.2,65368.56,66707.35,69588.47,71316.68,70674.73,68840.03,70181.9,71743.42,72225.25,70433.04,70821.53,72334.52,73638.33,74783.61,76373,77182.8,72545.2,79646.4
ITF5,9823.02,10134.64,10423.49,10429.37,10772.36,10906.01,11528.64,11999.16,11995.48,11335.96,11193.34,11562.09,11500.7,11807.8,11390.16,12367.81,12322.56,12448.48,13066.99,12886.86,11622.24,13293.43
ITF6,26263.87,27681.86,28289.22,29177.95,30548.96,31415.82,32444.03,33289.35,33909.27,33065.49,33038.43,33276.96,32709.18,32097.05,31844.42,32118.61,32666.6,33342.94,33276.04,33502.12,31075.03,33737.95
ITG1,69279.72,73144.16,75386.56,78101.4,80429.4,84060.68,87349.46,89232.09,90398.37,87945.63,88256.33,88279.14,87921.74,86559.95,84812.65,86154.39,86697.56,88443.52,88652.46,89523.88,84022.86,91936.55
ITG2,25009.92,26490.42,27043.67,28293.03,29645.07,30279.7,31577.95,32582.36,33541.88,32655.01,32779.85,33322.27,33346.77,32453.48,32510.85,33735.31,33487.13,34123.62,34695.65,35447.99,32611.07,35684.08
ITH1,14390.85,14860.8,15089.67,15691.7,16694.94,17008.36,17985.88,18827.03,19422.99,19321.42,20011.84,20728.87,21599.75,21874.32,22144.03,22620.1,23097.72,23954.3,24990.07,25743.17,23946.18,25930.96
ITH2,13879.72,14588.09,14990.95,15503.2,16015.72,16407.95,17040.78,17916.97,18187.45,17934.36,18381.25,18859.09,18884.59,19375.6,19384.64,19333.75,19657.05,20063.29,20885.7,21463.65,20150.28,21644.92
ITH3,111462.37,115852.9,118510.66,124456.1,130872.79,134642.46,139534.19,145539.19,145759.59,140459.48,143256.79,148113.33,145472.24,145522.41,147834.5,150835.81,155761.76,159951.7,163005.64,166071.92,152345.49,167762.15
ITH4,27790.35,29272.15,30193.09,30451.38,31529.33,32839.21,34351.54,35892.2,35633.03,33672.31,34916.36,35685.84,34547.66,34859.2,35078.44,36076.43,36556.63,37388.13,38497.91,39333.14,36648.71,40483.67
ITH5,106153.73,110741.21,114349.73,117782.13,122772.1,126321.48,133306.87,140060.03,141964.74,134709.83,137950.04,143928.63,141966.07,143074.7,145927.56,148780.48,153170.79,157583.36,161177.73,162762.66,152013.32,167932.56
ITI1,80686.36,84702.78,87710.82,90819.37,94351.03,96344.37,100655.24,105018.4,106113.21,103998.67,105269.68,108102.62,107566.48,106707.54,108725.23,109850.44,112284.25,114675.42,117431.53,121886.82,107802.12,118485.57
ITI2,17713.77,18658.9,19096.3,19749.37,20582.18,20985.04,22022.66,22865.92,23166.95,21784.65,22180.14,22427.2,21810.98,21452.99,21061.5,21638.94,21744.99,22264.3,22939.39,23087.4,21192,23147.61
ITI3,30136.09,31775.19,33447.67,34308.06,35779.47,36831.21,38911.21,40627.28,40402.78,39323.25,39430.94,40101.89,39243.68,38722.87,39638.75,39890.41,40630.63,41526.18,42233.76,42924.5,39603.4,43299.74
ITI4,138118.4,146723.44,154428.01,158957.42,169325.8,174185.75,180182.59,187849.02,188497.41,185708.35,187670.32,191721.43,186655.11,184287.17,184996.56,185551.06,193396.16,196334.97,199257.86,201976.72,185933.5,198511.85
CY00,10804.58,11602.93,12082.95,12871.33,13937.98,15039.28,16263.84,17591.05,19009.58,18675.49,19461.13,19858.08,19495.37,18040.35,17482.8,17944.15,19013.82,20312.44,21675.1,23177.86,22086.57,24927.63
LV00,8625.92,9364.53,10163.05,10493.9,11720.94,13778.39,17347.12,22766.74,24486.04,18886.01,17908.3,19635.98,22064.39,22763.38,23591.08,24535.68,25336.74,26947.67,29113.96,30531.34,30066.61,33305.56
LT01,4206.08,4681.55,5441.34,5998.73,6593.53,7725.2,9225.26,11423.77,12618.75,10383.28,10800.91,11914.97,12907.36,13846,14640.35,15091.89,15830.18,17193.93,18994.31,20803.62,21221.18,24362.11
LT02,8269.61,8983.01,9711.95,10651.51,11625.82,13254.72,14828.03,17587.45,20041.31,16513.74,17232.92,19402.2,20502.8,21193.54,21940.96,22253.81,23059.69,25082.37,26520.91,28155.54,28651.99,32116
LU00,22986.03,23879.89,25011.09,26227.29,28189.39,30280.99,34175.05,37641.9,40009.56,39050.74,42402.72,44323.47,46526.24,49094.49,51791.32,54142.3,56208.07,58168.78,60121.16,62431.53,64524.27,72360.86
HU11,17507.27,20332.89,25134.29,25800.58,29126.97,32398.47,33496.71,37187.39,40317.1,36703.94,37746.75,38572.12,38134.22,37957.5,39282.27,40316.53,41828.08,46241.64,49360,54785.49,51003.83,56663.43
HU12,4411.52,5596.54,6860.87,7397.85,8353.33,9368.2,9354.64,11352.1,11427.49,9929.95,10794.19,10761.95,10237.82,10695.05,11033.52,11772.81,11971.23,12871.12,13946.78,15287.32,14716.48,17026.66
HU21,5408.16,6171.85,7001.51,7633.75,8723.92,9398.69,9232.4,10391.32,10844.71,8735.24,9473.32,9877.98,9514.4,9966.16,10370.92,11410.61,11930.65,12793.66,13679.95,14654.59,13521.53,15674.68
HU22,5765.61,6304.81,7376.21,8180.85,8703.17,9047.31,9424.57,10230.49,10743.73,9019.7,10145.39,10407.48,10126.99,10402.02,11218.97,12207.65,12667.95,13401.6,14046.88,14424.99,13279.55,14229.9
HU23,3729.3,4313.86,5136.89,5276.24,5714.95,5974.14,5912.97,6588.71,6988.71,6124.6,6351.22,6411.44,6373.83,6535.64,6496.63,6890.02,7119.37,7801.57,8514.05,8934.33,8386.54,9380.53
HU31,4129.04,4941.82,5806.01,6081.72,6745.99,7409.12,7302.4,7939,8099.34,6765.27,7137,7259,7106.79,7510.17,7897.86,8861.71,9044.16,10185.44,10833.56,11177.39,10677.25,12111.28
HU32,5209.64,6396.3,7425.55,7868.73,8542.2,9041.91,8993.88,9600.37,10150.14,8969.56,9417.59,9858.96,9758.49,9807.11,10216.97,10807.97,11002.87,12153.76,13035.57,13919.89,13440,14805.49
HU33,5077.95,5954.79,7014.77,7188.13,7972.72,8452.53,8409.16,9125.17,9774.16,8357.3,8706.18,9003.05,8995.1,9366.04,9746.7,10523.71,10691.36,11575.88,12638.62,13370.53,12840.79,14071.35
NL11,17107.64,18844.96,19099.12,19592.55,20043.47,21449.27,23546.41,24146.85,27171.96,24365.26,25095.34,26024.22,27089.11,27919.3,26144.49,24958.03,23459.71,24035.61,24557.25,24848.33,22993.62,26203.14
NL12,12266.04,13249.24,13604.87,14162.72,14456.92,15185.9,16108.57,17120.32,17901.29,17249.31,17573.52,18203.74,18128.36,18068.5,18333.12,18208.38,18429.68,19100.62,19989.08,21205.64,21178.6,22932.1
NL13,9718.83,10506.24,10971.74,11220.82,11430.69,11953.88,12847.78,13648.51,14458.22,13478.11,13537.7,13791.82,13906.26,13957.43,13981.63,13848.28,13916.27,14423.37,15166.14,15716.94,15438.33,16896.98
NL21,24661.29,26357.42,27204.15,28017.95,28844.41,30025.4,31729.82,33837.19,35913.36,35372.66,35608.95,36714.93,35938.15,36283.34,37108.16,37913.85,39497.11,41182.54,43503.75,45727.61,45282.34,49529.79
NL22,45794.12,48837.69,50587.13,51883.02,53069.94,54754.9,58831.21,62150.66,64651.88,63533.61,64062.28,66299.76,65303.68,65765.91,67403.17,68832.42,71082.08,74524.67,78192.99,82080.47,81930.7,88747.39
NL23,6924.36,7637.85,8052.5,8663.57,9075.34,9526.78,10530.2,11363.49,11519.8,10974,11487.51,11590.86,11621,11508.31,11792,12123.36,12629.75,13232.86,13836.36,14535.98,14523.53,15897.69
NL31,41503.85,45109.45,46605.02,46730.5,48049,49777.38,52352.3,56026.25,58020.86,58752.53,59306.33,59540.37,59769.71,60623.76,61711.47,63145.29,64514.47,68226.23,71922.93,76995.51,77049.11,83277.67
NL32,90652.67,94761.08,102052.71,103800.71,107962.12,111685.77,117518.69,123761.16,128368.3,124662.21,129225.34,130946.86,131496.69,135055.27,140768.95,146560.64,152850.18,159336.6,168862.39,179531.33,169827.28,185202.51
NL33,100722.34,107549.05,110750.08,114130.35,117528.02,123364.99,130412.51,138960.66,144633.65,138615.75,140675.01,140214.66,142136.55,142384.89,143220.62,148116.63,151492.25,155893.38,162089.48,169015.98,167105.31,181185.09
NL34,7736.31,8155.1,8793.49,9176.81,9372.14,9544.72,9901.39,10954.45,11589.18,10847.07,11505.32,11806.18,11685.15,11712.31,11964.11,12363.43,12630.86,12945,13791.66,14237.66,14272.1,15223.25
NL41,65809.84,69733.74,71379.45,72855.39,75519.17,78814,83524.06,87821.61,91455.7,88447.79,91265.68,94094.3,94516.56,94943.59,97521.62,101630.4,104696.69,110427.45,115560.78,121243.84,120838.58,132852.43
NL42,26859.88,28364.84,29453.93,29872.99,31069.84,31613.94,33315.3,35569.73,36377.73,34702.37,35701.33,36658.33,36351.84,36967.41,37430.16,38976.36,40972.2,42599.55,44277.03,46139.21,45236.31,49888.37
AT11,4797.11,4959.32,5197.97,5335.41,5636.53,5720.65,5903.71,6283,6410,6441.6,6698.37,7012.58,7365.43,7539.32,7737.13,8040.55,8351.77,8717.79,8960.75,9222.79,8948.33,9486.83
AT12,33533.84,34117.68,34826.06,35717.79,37926,39188.57,41460.38,44580.08,46347.7,45200.08,46285.87,48511.32,49802.6,50470.13,52049.38,53884.36,55570.82,58207.93,60471.34,63009.7,59608.74,63973.78
AT13,57659.46,59843.01,61964.41,62665.56,64529.61,67364.39,71019.25,73964.95,76693.89,76312.79,78130.06,80747.85,81981.67,83117.69,84749.77,87284.43,91942.33,92880.63,97152.54,99781.12,96063.91,102720.52
AT21,12378.81,12584.04,12971.95,13289.85,13873.75,14568.19,15230.89,16364.24,16762.73,16157.87,16582.06,17548.27,17771.87,17907.85,18419.82,18717.18,19093.92,19910.2,20862.53,21442.25,20850.47,22173.58
AT22,27128.72,28084.14,28541.21,29339.69,31033.42,32520.86,34120.52,36539.05,37601.39,36635.21,37576.19,39466.78,40956,41303.53,42710.57,43721.27,45542.87,47499.91,48774.35,50916.68,48867.62,51861.72
AT31,35248.29,36472.01,37245.2,38414.02,39963.72,42531.43,44733.75,47409.72,49712.78,48055.03,49592.4,52574.13,53978.67,55424.89,57136.85,58650.83,60754.1,63010.29,66135.17,67961.27,65738.08,70492.13
AT32,15240.72,15682.49,16163.12,16542.11,17460.23,18295.72,19451.99,20895.93,21340.18,20852.16,21867.35,22947.39,23886.5,23965.79,24504.84,25603.96,26805.49,27652.5,28648.2,29678.08,28614.38,29508.13
AT33,17974.88,18700.38,19341.96,19990.15,20794.37,22166.1,23576.74,24818.47,25318.72,25155.92,25591.41,26948.49,28190.68,28939.63,29853.47,31193.44,32355.39,33386.62,34825.71,36095.54,33742.04,34325.89
AT34,9538.19,9974.58,10375.77,10463.84,11024.09,11611.14,12218.55,13015.03,13458.09,13109.9,13443.88,14241.7,14583.63,15116.8,15860.95,17040.9,17060.08,17964.82,19306.96,18899.89,18313.38,20562.44
PL21,14079.51,15740.35,15787.46,14626.16,15568.88,18655.85,21216.73,23997.11,28254.12,24260.66,27257.68,29054.28,29571.07,29935.61,31563.73,33901.01,33764.53,37422.72,40537.18,43082.35,42643.08,47281.04
PL22,24746.53,28304.5,28334.68,25792.03,28324.28,32594.49,35671.66,40511.99,47773.62,41098.27,46202.54,48543.05,48885.76,48217.68,50350.94,53145.92,52316.79,57160.9,61230.04,64357.59,61430.55,68890.59
PL41,17423.71,19880.82,19241.03,17868.48,19414.08,23383.81,25796.94,29370.85,34367.35,30417.72,33735.47,35557.08,36651.09,37497.56,39409.19,42196.02,42040.62,46210.79,49035.15,52705.98,52548.64,56943.46
PL42,8199.84,9173.55,8936.73,7903.94,8264.09,9909.05,10968.01,12322.72,14545.96,12268.3,13803.31,14199.11,14522.21,14562.41,15373.24,16303.62,15929.86,17381.87,18564.68,19593.55,19422.45,21145.11
PL43,4401.11,4982.23,4889.3,4398.5,4830.23,5883.71,6514.33,7407.44,8410.54,7174.17,8100.88,8350.16,8526.27,8622.03,9163.11,9532.47,9456.82,10197.85,10817.72,11400.89,11259.6,12288.98
PL51,14627.65,16364.31,16430.69,14933.91,15802.9,19250.13,22231.82,25788.25,29859.21,26168.36,30689.56,32502.39,33019.39,32747.67,34386.89,36210.51,35577.18,38869.96,41172.45,43971.91,44034.69,48775.56
PL52,4360.07,4817.74,4755.6,4243.47,4853.96,5628.01,6120.12,7182.45,8544.35,7043.74,7780.7,8126.77,8195.16,8193.91,8641.12,9040.77,8777.66,9555.32,10179.51,10795.94,10549.74,11827.31
PL61,9049.31,10391.15,10239.65,9270.62,9820.55,11518.23,12852.64,14639.55,17010.7,14425.4,16230.81,16802.61,17054.16,17340.06,18017.72,19044.73,18796.3,20442,21945.44,22896.82,23057.86,25170.79
PL62,5393.94,6021.86,5930.1,5526.57,5834.49,6935.66,7657.4,8667.45,10094.6,8731.46,9886.61,10288.2,10432.46,10508.48,11045.12,11496.03,11387.34,12284.68,12854,13541.12,13656.2,14841.53
PL63,10457.03,11941.11,12057.67,10940.92,11618.03,14013.31,15631.1,17915.69,20334.77,18181.18,20355.17,21421.28,22376.81,22263.4,23133.94,24761.36,24768.79,27136.29,29399.82,31544.32,30616.13,34562.6
PL71,11390.83,13069.58,13121.69,12169.08,12869.79,15374.14,17066.75,19453.99,22760.35,19383.38,22253.41,23110.78,23760.13,23794.34,24951.99,26211.13,25751.96,28094.33,29892.28,32122.01,32511.9,34974.18
PL72,4962.74,5647.24,5659.77,5219.08,5543.28,6365.14,7209.01,8351.92,10051.85,8353.72,9285.29,9590.67,9599.28,9415.33,9850.81,10266.38,10013.96,10901.13,11723.06,12270.33,12147.31,13226.43
PL81,7715.51,8955.76,8751.61,8001.97,8373.98,9862.67,10819.82,12476.55,14763.97,12378.94,14085.88,14859.04,15272.75,15493.94,15998.06,16527.51,16381.6,17974.09,18796.98,20048.65,19692.29,21362.11
PL82,7455.22,8635.35,8595.87,7895.17,8222.13,9748.96,10774.42,12159.8,14430.1,12345.62,13824.39,14668,14895.18,15276.39,15964.86,16859.17,16599.93,18005.4,19492.53,20817.75,20096.03,22232.84
PL84,4348.83,5153.76,5077.95,4587.33,4797.76,5730.4,6267.14,7297.82,8347.88,7284.03,8243.87,8649.57,8648.62,8870.51,9228.15,9527.62,9372.19,10383.57,11037.16,11820.78,11837.86,12785.65
PL91,28901.68,33283.97,32549.31,29625.59,31521.62,38942.93,43856.82,50637.48,58230.5,51477.62,58729.44,61304.81,63558.94,65317.33,67909.82,71987.78,71223.68,79116.51,86425.75,93425.71,93191.19,99747.97
PL92,9224.43,10470.49,10200.57,9548.96,10466.17,12420.26,13846.64,15667.3,18261.35,16047.51,18602.76,20014.89,20419.84,20299.76,21424.4,22822.32,22576.07,24634.93,25900.64,28109.47,27451.67,30325.98
PT11,36720.53,39198.32,40664.65,40908.89,42165.89,44139.48,46251.35,49210.62,50512.7,49166.06,50688.11,49832.69,48345.47,49397.69,50782.14,52770.63,55077.73,57652.65,60909.74,63524.58,60578.91,65109.53
PT15,5026.44,5472.7,5858.64,6176.7,6402.57,6795.88,7219.77,7710.39,7920.54,7498.42,7568.68,7377.78,7164.79,7244.39,7508.84,7880.99,8507.83,9223.7,9729.59,10239.8,8527.88,9584.08
PT16,24734.18,26028.39,27061.31,27992.71,29109.29,30009.72,31441.43,32980.57,33059.22,32725.5,33393.29,32669.91,31554.76,31999.34,32438.39,33923.55,35246.15,36823.21,38474.43,40027.7,38529.71,41287.27
PT17,47515.1,50026.33,53071.09,54493.6,57288.94,59647.29,62364.79,65807.06,67581.69,66436.6,67732.97,66343.85,62528.74,62955.03,63145.81,64897.1,66942.3,70359.44,73602.66,77439.68,71642.26,76602.81
PT18,8976.69,9322.79,9637.44,10003.71,10412.87,10721.44,11383.8,11818.58,11770.57,11345.09,11804.22,11532.99,10946.68,10952.63,11165.24,11952.33,12124.42,12845.39,13097.45,13373.23,12476.53,13731.98
PT20,2405.74,2642.12,2845.4,2955.85,3069.5,3236.49,3402.25,3576.76,3735.08,3703.2,3795.03,3722.27,3569.44,3652.81,3685.83,3824.28,3973.06,4110.58,4284.64,4487.27,4163.07,4560.55
PT30,2721.95,2826.13,3211.26,3373.09,3663.66,3893.03,4105.63,4309.11,4462.14,4345.71,4431.7,4440.13,4062.75,4143.44,4202.3,4313.16,4477.62,4783.57,4940.38,5126.38,4449.63,5025.69
RO11,4592.47,5239.14,5797.92,6070.59,7172.71,9242.56,11470.57,15357.72,16700.5,14467.06,14685.97,15019.65,15692.16,16020.94,17259.67,18337.89,19678.59,22768.8,24823.67,27394.5,27311.08,29683.67
RO12,4915.72,5432.51,5966.38,6167.81,7030.57,8906.44,11148.77,15110.34,16297.59,14075.51,14678.81,15427.47,15865.01,15798.81,16610.21,17762.42,18902.51,21050.03,23514.01,25222.8,25089.95,27208.14
RO21,4786.14,5426.75,5871.67,6065.28,6933.86,8775.92,10567.46,13800.72,15524.72,13446.94,13726.25,13869.38,14269.52,14602.08,15281.19,16143.9,16915.92,19331.55,21513.33,23631.89,23810.37,25448.23
RO22,4778.31,5275.64,5708.44,5881.83,7152.81,8974.12,10907.2,13791,15282.48,13351.06,13591.15,15082.27,15109.37,16167.65,16997.05,17118.66,17523.59,19113.42,21161.05,22188.95,21210.58,24116.61
RO31,5054.47,5806.5,6218.26,6399.72,7830.97,10071.3,12352.63,15917.27,18375.86,16458.55,15977.21,18230.82,16782.95,17577.96,19757.01,19616.27,20555.66,21938.97,24361.41,25528.39,24864.52,27395.31
RO32,9078.1,9504.76,10362.31,10909.09,12952.99,18991.73,22856.46,30690.35,38385.13,30935.28,32344.05,36630.48,36903.76,38285.93,39568.09,44139.07,45414.87,50565.06,55306.49,61660.45,60999.88,67622.65
RO41,3528.78,4088.18,4044.28,4525.75,5303.48,6468.29,8050.15,10232.95,11391.96,9986.12,10073.63,10550.57,10824.38,10827.08,10973.88,11776.24,12155.58,13929.57,15895.31,17297.53,16740.1,18081.95
RO42,3807.22,4328.01,4685.59,5047.52,5982.96,7737.38,9799.43,12620.13,14510.37,12391.05,13047.96,13591.75,13765.48,13532.21,13969.32,15265.53,16229.17,17552.29,19337.6,21097.13,20305.3,21913.57
SI03,10156.4,10686.31,11479.51,11787.59,12447.88,13067.6,14008.54,15564.96,16818.87,15902.86,15938.37,16356.96,15978.53,16096.86,16580.25,17085.4,17687.69,18722.66,19888.23,21110.48,20410.7,22446.16
SI04,11710.42,12562.8,13492.88,14459.95,15244.17,16054.7,17467.56,19508.49,21106.82,20352.07,20425.54,20701.61,20274.74,20357.47,21054.05,21767.25,22755.53,24288.67,25988.12,27471.83,26634.23,29832.61
SK01,5783.32,6065.64,6875.63,7753.72,8925.59,10844.35,12113.84,15315.48,17714.81,18399.31,19611.95,20324.86,20468.55,21341.07,21518.12,22874.04,23470.73,24307.16,25692.52,26559.8,26488.89,28104.14
SK02,7212.23,7626.89,8274.96,9715.67,11374.62,12732.2,15566.12,18819.85,21605.23,20316.73,21624.79,23076.23,23716.44,23453.26,24152.99,24617.59,25027.96,25737.33,27194.74,29245.01,28833,30700.65
SK03,4579.17,4953.88,5475.15,6203.68,7057.5,7628.95,8780.45,11028.16,13278.81,12693.09,13890.82,13979.35,14438.93,14571.96,14966.59,15881.38,15962.79,16587.18,17652.39,18798.56,18192.02,20102.33
SK04,4814.41,5263.42,5714.93,6446.03,7400.03,8197.88,9141.58,11175.79,13499.24,12686.4,13637.38,14405.41,15025.33,15126.5,15716.82,16753.03,16803.72,18038.21,19335.04,19826.37,19930.18,21348.61
FI19,30279.95,32875.16,33428.62,34443.09,35574.48,37228.07,38749.71,42480.09,44299.03,41147.52,42735.77,45622.19,46245.26,46129.17,46647.89,47410.36,48275.96,49910.54,51617.06,52650.96,52638.99,55932.63
FI1B,50328.74,53902.17,54544.41,55080.1,57844,60305.62,64226.88,69884.35,73010.25,70383.71,73052.81,74930.9,75693.19,78508.63,79118.27,82485.45,84961.77,88375.6,91622.23,95458.36,94188.33,98663.45
FI1C,27789.88,28924.55,30153.91,30581.66,32223.67,33022.24,34148.98,36599.01,37498.74,34288.52,34565.55,37350.5,38207.93,38183.57,38885.33,39211.25,40355.15,42389.31,43451.57,44248.2,43815.44,46052.4
FI1D,27104.15,27850.55,29275.6,30590.3,32029.95,33021.4,34625.25,36935.31,38297.87,34700.7,36555.01,38805.44,39498.57,40091.31,40809.96,40830.94,42499.28,44172.46,45395.02,46044.68,46109.85,48584.57
FI20,807.46,958.55,978.68,992.53,1024.75,1050.34,1077.64,1101.52,1089.01,1154.18,1156.32,1199.2,1306.43,1344.02,1369.94,1387.19,1368.28,1394.21,1303.43,1360.73,1201.66,1343.72
SE11,82598.12,77535.52,81371.47,84415.94,89986.51,92606.81,97491.41,105522.56,104666.79,98072.51,113147.9,126394.95,132464,137364.17,138536.07,145530.12,147832.92,149365.45,147848.2,152085.63,153963.04,171268.72
SE12,40938.86,39169.09,41392.32,43057.46,44779.78,45436.28,48706.04,51635.53,50742.12,44742.86,53571.15,59106.92,62331.42,63664.63,62372.07,64299.54,66228.66,68908.52,67705.85,67417.49,68533.2,77127.02
SE21,22599.47,21265.33,22375.19,23363.92,24344.72,23856.42,26057.29,27613.42,27544.95,22883.93,27576.78,30568.68,31457.55,32202.99,31727.72,32657.45,33867.83,35108.45,34222.41,33883.5,34242.32,39378.9
SE22,37521.34,35246.14,37482.38,38748.81,40422.81,41234.39,43917.25,48739.05,46004.76,40119.3,48428.53,52482.06,54549.43,56306.4,56180.77,57910.18,59057.29,61663.03,59934.92,60916.3,62462.41,69191.83
SE23,54257.54,52219.05,54155.13,57985.95,59427.65,60462.72,65511.87,68869.84,68999.09,60040.87,71015.64,78497.56,81228.61,83839.82,83509.13,88358.6,90916.78,94243.2,91078.92,92036.49,91160.23,102255.78
SE31,22437.35,20680,21863.31,22864.27,23823.67,24092.64,25552.17,26325.54,25824.54,22189.21,26967.87,29335.62,30581.96,30985.85,30329.5,30616.64,31620.92,32257.43,31867.24,31873.36,31952.25,35774.45
SE32,10793.53,10868.9,10846.48,11037.2,11547.84,11808.76,12253.95,12363.53,12643.19,11336.5,13828.56,14447.91,14842.12,14935.41,14595.19,14603.08,14799.85,15224.01,14895.07,14869.4,14679.32,16858.11
SE33,13922.92,13465.88,14065.46,14741.68,15758.05,16184.07,17732.37,17779.45,18362.91,15155.93,20043.19,21882.39,22469.86,22435.35,21473.67,21413.54,21834.35,23146.23,23021.85,23688.47,23469.11,28782.59
